-80.140924	25.789141
-80.218683	25.765501
-80.185108	25.849872
-80.37197	25.550894
-80.36734	25.579132
-80.206753	25.83273
-80.292742	25.701277
-80.162258	25.895759
-80.274593	25.715959
-80.248185	25.749746
-80.241236	25.764843
-80.246245	25.736552
-80.121811	25.940145
-80.232268	25.809094
-80.336198	25.636053
-80.155511	25.926693
-80.352483	25.60092
-80.336189	25.578119
-80.210668	25.791846
-80.189163	25.809965
-80.211831	25.773374
-80.190172	25.778003
-80.198866	25.766632
-80.522609	25.004612
-80.132056	25.790393
-80.186104	25.889943
-80.26286	25.763235
-80.434625	25.477004
-80.329566	25.652864
-72.548571	42.359058
-80.210077	25.859774
-80.171653	25.927849
-72.63304	42.059766
-72.623996	42.115792
-72.585335	42.024178
-72.553449	42.142832
-72.603842	42.095501
-72.489609	42.143127
-72.584841	42.120846
-72.579974	41.989307
-72.517735	42.136741
-72.5461	42.166754
-72.580214	42.091392
-72.574613	42.197536
-72.596393	42.105233
-72.565496	42.111436
-72.72693	42.113693
-72.741664	42.134205
-72.785437	42.025836
-72.604074	42.111282
-72.613644	42.164688
-72.583619	41.998263
-72.610596	42.205811
-72.629969	42.186597
-72.641728	42.167225
-72.511777	41.985827
-72.512954	42.094618
-72.633195	42.328892
-72.481007	42.167703
-72.406243	42.28835
-72.624779	42.585459
-72.670284	42.27988
-72.323143	42.174381
-72.454004	42.169104
-72.249906	42.256992
-72.594488	42.599834
-71.99086	42.563297
-71.795265	42.319057
-71.826126	42.247734
-72.012413	42.233025
-71.78373	42.553749
-72.039146	42.678806
-71.774071	42.579613
-71.837723	42.339478
-71.772675	42.295776
-71.770973	42.272633
-71.760483	42.542198
-72.254883	42.581505
-72.024897	42.139797
-71.87056	42.178829
-71.795837	42.211311
-71.85363	42.275879
-71.818138	42.582439
-71.835716	42.208801
-71.753189	42.274853
-71.964109	42.156404
-71.987288	42.145172
-71.743767	42.532749
-72.932539	42.195435
-72.934186	42.194276
-73.274503	42.298423
-73.240801	42.299152
-72.784214	41.95234
-73.058495	41.919404
-73.274697	42.296908
-72.089508	42.112263
-72.330545	41.969567
-71.859802	42.117058
-72.009109	42.06863
-71.873451	42.055595
-73.203972	42.46852
-73.274932	42.442632
-73.345374	42.209996
-73.120178	42.619229
-73.107984	42.700757
-72.685057	41.929997
-72.66972	41.928487
-72.868365	41.817951
-72.8984	41.826094
-73.078732	41.82062
-72.46301	41.888559
-71.687073	42.432442
-71.758957	42.244755
-73.204756	42.895475
-72.557579	42.882069
-72.429796	41.856265
-73.675265	42.738823
-73.64686	42.696889
-73.767986	42.254637
-73.760051	42.6505
-73.325632	42.025151
-73.697511	42.645272
-73.793216	42.601501
-73.774536	42.666937
-73.688506	42.426744
-73.637746	42.747577
-73.700823	42.727643
-73.754302	42.645961
-73.772254	42.647222
-73.361177	42.891086
-73.696252	42.782615
-73.121959	41.81441
-73.019948	41.679227
-73.5015	41.952205
-73.580101	41.735226
-73.875662	42.217575
-72.883847	41.756731
-73.956562	42.110554
-73.989773	42.296662
-73.970894	42.084244
-73.956154	42.055904
-73.688047	42.903524
-73.759391	42.755162
-73.740605	42.836878
-73.054104	43.17491
-73.775384	42.706374
-73.80882	42.629146
-73.996811	41.94445
-73.988571	41.967094
-73.822525	41.74432
-73.932205	41.783191
-72.922442	41.690398
-73.764769	42.82065
-72.289337	42.925762
-72.016541	42.818123
-71.66217	42.649975
-71.571747	42.553761
-71.546577	42.804443
-71.622513	42.823624
-71.47554	42.732502
-71.58847	42.339638
-71.42093	42.569384
-71.570007	42.390053
-71.450134	42.432533
-71.507607	42.784061
-71.442116	42.708313
-71.49758	42.838373
-71.457245	42.758816
-71.360703	42.626106
-71.424652	42.72617
-71.443787	42.773956
-71.321671	42.626266
-71.332291	42.649998
-71.303719	42.666054
-71.282127	42.574699
-71.409515	42.476017
-71.276474	42.629139
-71.541656	42.338985
-71.597549	42.285606
-71.320358	42.719288
-71.448158	42.298775
-71.428833	42.312117
-71.26021	42.485127
-71.654938	42.283272
-71.25749	42.440211
-71.204445	42.591011
-71.243164	42.537891
-71.227608	42.642445
-71.212448	42.473961
-71.517998	42.126247
-71.646065	42.125546
-71.401031	42.302929
-71.431061	42.245434
-71.471365	42.015464
-71.474874	41.936007
-71.405418	42.15258
-71.359578	41.916698
-71.364674	41.880192
-71.514483	41.982774
-71.488678	42.14761
-71.404511	41.913793
-71.355537	42.167736
-71.428714	41.853419
-71.602852	42.024582
-71.381989	42.080692
-71.331519	41.972145
-71.46939	41.85981
-71.573106	41.835783
-71.436095	41.943536
-71.304535	42.010021
-71.353284	41.900848
-71.25959	42.102234
-71.461807	42.115227
-71.530444	41.871108
-71.399381	41.874516
-71.270143	41.952305
-71.881723	41.925004
-71.384846	42.300577
-71.364681	42.311397
-71.902709	41.799622
-71.876678	41.839489
-71.196259	42.365105
-71.233757	42.413185
-71.242096	42.376633
-71.254808	42.330185
-71.16777	42.264488
-71.212159	42.313767
-71.237457	42.274288
-71.337135	42.301762
-71.243729	42.156254
-71.181206	42.557571
-71.178215	42.46693
-71.108475	42.569408
-71.117287	42.479218
-71.102882	42.520565
-71.133326	42.505385
-71.140658	42.390354
-71.121628	42.395233
-71.068779	42.499073
-71.092379	42.40671
-71.130995	42.350645
-71.137161	42.362621
-71.154877	42.358631
-71.200516	42.158463
-71.198692	42.192688
-71.183884	42.211853
-71.035538	42.404182
-71.023537	42.473351
-71.064201	42.39843
-71.041817	42.427048
-71.016747	42.49572
-71.08284	42.373703
-71.199921	42.706154
-70.996709	42.575791
-71.172974	42.690247
-71.118622	42.700012
-71.14463	42.663246
-71.202927	42.728252
-71.215561	42.763611
-71.115494	42.772648
-71.168724	42.705044
-71.076439	42.771297
-71.15107	42.743771
-71.262983	42.806223
-71.34845	42.864269
-70.908859	42.703808
-71.103256	42.809448
-70.913284	42.846828
-70.905205	42.821018
-70.870987	42.894424
-71.326591	42.890594
-70.88575	42.586498
-70.939939	42.551985
-70.932739	42.561226
-70.943423	42.539816
-70.967377	42.55687
-70.887718	42.555943
-70.941516	42.547976
-70.832588	42.94595
-70.939087	43.070759
-70.81945	43.045315
-70.930077	42.99091
-70.810837	42.910236
-71.163277	43.035366
-71.074608	43.027733
-70.956024	42.47699
-71.009071	42.423004
-70.959557	42.455513
-70.961436	42.44864
-70.921684	42.523201
-70.923416	42.502739
-71.023272	42.403738
-71.034431	42.392788
-71.100937	42.363949
-71.040253	42.374458
-70.896416	42.507423
-71.018463	42.3637
-71.019305	42.3634
-71.05557	42.351683
-71.055537	42.351846
-71.062144	42.366252
-71.063069	42.355236
-71.058975	42.356899
-71.060617	42.355724
-70.79953	43.092213
-70.771721	43.049416
-70.666008	42.617485
-70.805059	43.09738
-70.991867	42.081257
-71.093483	42.268791
-71.067253	42.100193
-70.99633	42.254364
-71.101074	42.13451
-71.046982	42.069969
-71.046021	42.165077
-71.055159	42.282402
-71.024803	42.107845
-71.009872	42.041973
-71.14843	42.139503
-71.124496	42.252857
-71.071777	42.290421
-71.060883	42.299141
-71.029312	42.276619
-71.113602	42.282864
-71.00444	42.202579
-70.955055	42.204468
-71.070328	42.331509
-70.91497	42.121838
-70.947697	42.069491
-70.880646	42.173557
-70.845024	42.143932
-70.842164	42.145973
-70.715767	42.092793
-70.874329	42.067776
-70.936623	42.245094
-71.082184	42.320358
-71.107206	42.338614
-71.097931	42.315609
-71.096748	42.348572
-71.069961	41.953565
-71.21022	41.983098
-71.062813	42.351067
-71.051797	41.905501
-70.972534	41.996223
-71.119472	41.888792
-70.8041	41.921062
-70.732735	42.010986
-70.686387	41.952969
-70.917755	41.88401
-70.661379	41.93621
-70.584679	41.716474
-70.885681	41.641023
-70.94724	41.660031
-70.659058	41.758331
-70.541949	41.781631
-70.940695	41.678127
-70.921749	41.656498
-70.986882	41.651259
-71.126628	41.712123
-71.208463	41.748454
-70.938132	41.614596
-70.930524	41.636166
-71.264202	41.769411
-71.176791	41.682674
-71.150685	41.695548
-71.161635	41.677106
-70.594897	41.56735
-70.291522	41.667568
-70.203476	41.660179
-70.288351	41.652179
-71.267871	41.716715
-71.29118	41.537915
-71.483158	41.442477
-71.291216	41.519968
-71.352726	41.821608
-71.354077	41.856772
-71.331351	41.79807
-71.445877	41.801822
-71.421977	41.813784
-71.402529	41.786434
-71.408785	41.838174
-71.413081	41.754149
-71.398408	41.712439
-71.453279	41.771831
-71.495198	41.814521
-71.487599	41.714851
-71.688253	41.512337
-71.820557	41.370323
-72.155446	41.370108
-71.764856	41.352301
-71.915667	41.666989
-71.991636	41.591865
-72.059171	41.352088
-72.115151	41.511551
-72.094358	41.547932
-71.959625	41.372042
-71.495662	41.662494
-71.545212	41.661165
-72.106702	41.440915
-71.847453	41.403209
-71.579955	41.678711
-72.081423	41.430457
-72.124888	41.342656
-72.116538	41.360428
-72.209395	41.366483
-71.500258	41.789094
-72.325499	41.567943
-72.393723	41.28794
-71.426811	42.987175
-71.515762	42.999947
-71.454674	42.971172
-71.452042	42.945374
-71.436943	43.046539
-71.480164	42.968472
-71.359352	43.22699
-71.007935	43.148785
-71.531143	43.197121
-71.512894	43.213757
-70.992119	43.310989
-71.581062	43.259258
-70.976814	43.315048
-71.210266	43.451801
-70.885651	43.219879
-70.731018	43.11459
-71.832936	43.289403
-71.918633	43.112289
