,ID,name,lat,long,ws,cp,year,day,cat
15624,1080,ALBERTO,0.0,0.0,0,0,1982,30104.0,UNKNOWN
15625,1080,ALBERTO,0.0,0.0,0,0,1982,30104.25,UNKNOWN
15626,1080,ALBERTO,21.7,-87.1,20,1005,1982,30104.5,TROPICAL DEPRESSION
15627,1080,ALBERTO,22.2,-86.5,25,1004,1982,30104.75,TROPICAL DEPRESSION
15628,1080,ALBERTO,22.6,-85.8,30,1003,1982,30105.0,TROPICAL DEPRESSION
15629,1080,ALBERTO,22.8,-85.0,40,1001,1982,30105.25,TROPICAL STORM
15630,1080,ALBERTO,23.2,-84.2,50,995,1982,30105.5,TROPICAL STORM
15631,1080,ALBERTO,24.0,-83.6,75,985,1982,30105.75,HURRICANE-1
15632,1080,ALBERTO,24.8,-83.4,65,992,1982,30106.0,HURRICANE-1
15633,1080,ALBERTO,24.9,-84.1,55,998,1982,30106.25,TROPICAL STORM
15634,1080,ALBERTO,24.9,-84.8,45,1002,1982,30106.5,TROPICAL STORM
15635,1080,ALBERTO,25.0,-84.2,40,1005,1982,30106.75,TROPICAL STORM
15636,1080,ALBERTO,25.1,-84.1,30,1007,1982,30107.0,TROPICAL DEPRESSION
15637,1080,ALBERTO,25.2,-84.0,25,1008,1982,30107.25,TROPICAL DEPRESSION
15638,1080,ALBERTO,25.3,-83.9,25,1009,1982,30107.5,TROPICAL DEPRESSION
15639,1080,ALBERTO,25.4,-83.6,25,1010,1982,30107.75,TROPICAL DEPRESSION
15640,1080,ALBERTO,25.5,-83.3,25,1010,1982,30108.0,TROPICAL DEPRESSION
15641,1080,ALBERTO,25.5,-83.0,25,1010,1982,30108.25,TROPICAL DEPRESSION
15642,1080,ALBERTO,25.5,-82.6,20,1010,1982,30108.5,TROPICAL DEPRESSION
15643,1080,ALBERTO,0.0,0.0,0,0,1982,30108.75,UNKNOWN
