,ID,name,lat,long,ws,cp,year,day,cat
18534,1214,BERTHA,98.0,-34.0,30,1009,1996,35251.0,TROPICAL DEPRESSION
18535,1214,BERTHA,10.2,-36.3,30,1008,1996,35251.25,TROPICAL DEPRESSION
18536,1214,BERTHA,11.0,-39.0,35,1007,1996,35251.5,TROPICAL STORM
18537,1214,BERTHA,12.0,-41.2,35,1006,1996,35251.75,TROPICAL STORM
18538,1214,BERTHA,12.7,-43.9,35,1005,1996,35252.0,TROPICAL STORM
18539,1214,BERTHA,13.1,-46.6,35,1004,1996,35252.25,TROPICAL STORM
18540,1214,BERTHA,13.7,-48.7,40,1002,1996,35252.5,TROPICAL STORM
18541,1214,BERTHA,14.2,-51.0,45,1000,1996,35252.75,TROPICAL STORM
18542,1214,BERTHA,14.9,-52.9,50,999,1996,35253.0,TROPICAL STORM
18543,1214,BERTHA,15.6,-54.8,55,997,1996,35253.25,TROPICAL STORM
18544,1214,BERTHA,16.4,-56.9,60,995,1996,35253.5,TROPICAL STORM
18545,1214,BERTHA,16.5,-58.4,70,992,1996,35253.75,HURRICANE-1
18546,1214,BERTHA,17.0,-60.1,75,988,1996,35254.0,HURRICANE-1
18547,1214,BERTHA,17.5,-61.8,75,985,1996,35254.25,HURRICANE-1
18548,1214,BERTHA,18.0,-63.5,70,983,1996,35254.5,HURRICANE-1
18549,1214,BERTHA,18.6,-64.9,75,978,1996,35254.75,HURRICANE-1
18550,1214,BERTHA,19.4,-66.1,80,970,1996,35255.0,HURRICANE-1
18551,1214,BERTHA,20.3,-67.7,100,960,1996,35255.25,HURRICANE-3
18552,1214,BERTHA,21.4,-69.4,100,965,1996,35255.5,HURRICANE-3
18553,1214,BERTHA,22.5,-71.1,90,967,1996,35255.75,HURRICANE-2
18554,1214,BERTHA,23.6,-72.6,85,969,1996,35256.0,HURRICANE-2
18555,1214,BERTHA,24.5,-74.0,80,971,1996,35256.25,HURRICANE-1
18556,1214,BERTHA,25.4,-75.3,80,968,1996,35256.5,HURRICANE-1
18557,1214,BERTHA,26.4,-75.8,80,966,1996,35256.75,HURRICANE-1
18558,1214,BERTHA,27.5,-76.4,75,968,1996,35257.0,HURRICANE-1
18559,1214,BERTHA,28.3,-76.8,75,972,1996,35257.25,HURRICANE-1
18560,1214,BERTHA,29.2,-77.5,75,977,1996,35257.5,HURRICANE-1
18561,1214,BERTHA,30.0,-78.0,70,980,1996,35257.75,HURRICANE-1
18562,1214,BERTHA,30.7,-78.3,70,982,1996,35258.0,HURRICANE-1
18563,1214,BERTHA,31.2,-78.6,70,984,1996,35258.25,HURRICANE-1
18564,1214,BERTHA,32.2,-78.4,85,975,1996,35258.5,HURRICANE-2
18565,1214,BERTHA,33.6,-78.1,90,974,1996,35258.75,HURRICANE-2
18566,1214,BERTHA,35.0,-77.6,65,993,1996,35259.0,HURRICANE-1
18567,1214,BERTHA,36.7,-77.0,60,993,1996,35259.25,TROPICAL STORM
18568,1214,BERTHA,38.3,-76.1,60,994,1996,35259.5,TROPICAL STORM
18569,1214,BERTHA,40.2,-74.5,60,994,1996,35259.75,TROPICAL STORM
18570,1214,BERTHA,42.1,-71.9,60,994,1996,35260.0,TROPICAL STORM
18571,1214,BERTHA,44.1,-69.0,55,995,1996,35260.25,TROPICAL STORM
18572,1214,BERTHA,46.0,-66.0,50,995,1996,35260.5,EXTRATROPICAL STORM
18573,1214,BERTHA,47.0,-62.0,50,995,1996,35260.75,EXTRATROPICAL STORM
18574,1214,BERTHA,48.0,-57.0,50,995,1996,35261.0,EXTRATROPICAL STORM
18575,1214,BERTHA,49.0,-52.0,45,996,1996,35261.25,EXTRATROPICAL STORM
18576,1214,BERTHA,51.0,-47.0,40,996,1996,35261.5,EXTRATROPICAL STORM
18577,1214,BERTHA,54.0,-44.0,40,996,1996,35261.75,EXTRATROPICAL STORM
18578,1214,BERTHA,57.5,-42.5,40,991,1996,35262.0,EXTRATROPICAL STORM
18579,1214,BERTHA,58.5,-42.5,40,988,1996,35262.25,EXTRATROPICAL STORM
18580,1214,BERTHA,59.5,-42.0,45,988,1996,35262.5,EXTRATROPICAL STORM
18581,1214,BERTHA,59.8,-41.0,45,985,1996,35262.75,EXTRATROPICAL STORM
18582,1214,BERTHA,60.0,-40.0,40,993,1996,35263.0,EXTRATROPICAL STORM
18583,1214,BERTHA,60.5,-39.0,35,1001,1996,35263.25,EXTRATROPICAL STORM
18584,1214,BERTHA,0.0,0.0,0,0,1996,35263.5,UNKNOWN
18585,1214,BERTHA,0.0,0.0,0,0,1996,35263.75,UNKNOWN
