,ID,name,lat,long,ws,cp,year,day,cat
796,406,NOT NAMED,16.2,-54.0,50,0,1904,1713.0,TROPICAL STORM
797,406,NOT NAMED,16.7,-54.8,50,0,1904,1713.25,TROPICAL STORM
798,406,NOT NAMED,17.3,-55.7,50,0,1904,1713.5,TROPICAL STORM
799,406,NOT NAMED,18.1,-57.1,50,0,1904,1713.75,TROPICAL STORM
800,406,NOT NAMED,19.0,-58.6,50,0,1904,1714.0,TROPICAL STORM
801,406,NOT NAMED,19.9,-60.3,50,0,1904,1714.25,TROPICAL STORM
802,406,NOT NAMED,21.0,-62.0,50,0,1904,1714.5,TROPICAL STORM
803,406,NOT NAMED,21.7,-63.0,50,0,1904,1714.75,TROPICAL STORM
804,406,NOT NAMED,22.5,-64.2,50,0,1904,1715.0,TROPICAL STORM
805,406,NOT NAMED,23.4,-65.5,50,0,1904,1715.25,TROPICAL STORM
806,406,NOT NAMED,24.0,-66.5,50,0,1904,1715.5,TROPICAL STORM
807,406,NOT NAMED,24.7,-67.3,50,0,1904,1715.75,TROPICAL STORM
808,406,NOT NAMED,25.1,-68.0,50,0,1904,1716.0,TROPICAL STORM
809,406,NOT NAMED,25.5,-69.0,50,0,1904,1716.25,TROPICAL STORM
810,406,NOT NAMED,25.9,-70.0,50,0,1904,1716.5,TROPICAL STORM
811,406,NOT NAMED,26.2,-70.8,50,0,1904,1716.75,TROPICAL STORM
812,406,NOT NAMED,26.6,-71.6,55,0,1904,1717.0,TROPICAL STORM
813,406,NOT NAMED,26.8,-72.3,60,0,1904,1717.25,TROPICAL STORM
814,406,NOT NAMED,27.0,-73.0,65,0,1904,1717.5,HURRICANE-1
815,406,NOT NAMED,27.2,-73.8,70,0,1904,1717.75,HURRICANE-1
816,406,NOT NAMED,27.6,-74.7,70,0,1904,1718.0,HURRICANE-1
817,406,NOT NAMED,28.1,-75.7,70,0,1904,1718.25,HURRICANE-1
818,406,NOT NAMED,29.0,-76.7,70,0,1904,1718.5,HURRICANE-1
819,406,NOT NAMED,29.7,-77.4,70,0,1904,1718.75,HURRICANE-1
820,406,NOT NAMED,30.4,-78.0,70,0,1904,1719.0,HURRICANE-1
821,406,NOT NAMED,31.5,-78.5,70,0,1904,1719.25,HURRICANE-1
822,406,NOT NAMED,32.7,-79.0,70,0,1904,1719.5,HURRICANE-1
823,406,NOT NAMED,34.6,-79.5,60,0,1904,1719.75,TROPICAL STORM
824,406,NOT NAMED,36.5,-77.6,55,0,1904,1720.0,TROPICAL STORM
825,406,NOT NAMED,39.1,-75.0,65,0,1904,1720.25,EXTRATROPICAL STORM-1
826,406,NOT NAMED,42.0,-70.3,75,0,1904,1720.5,EXTRATROPICAL STORM-1
827,406,NOT NAMED,45.9,-64.0,55,0,1904,1720.75,EXTRATROPICAL STORM
