,ID,name,lat,long,ws,cp,year,day,cat
9724,831,ANNA,0.0,0.0,0,0,1956,20661.0,UNKNOWN
9725,831,ANNA,0.0,0.0,0,0,1956,20661.25,UNKNOWN
9726,831,ANNA,0.0,0.0,0,0,1956,20661.5,UNKNOWN
9727,831,ANNA,20.6,-92.7,30,0,1956,20661.75,TROPICAL DEPRESSION
9728,831,ANNA,20.8,-93.5,35,1006,1956,20662.0,TROPICAL STORM
9729,831,ANNA,21.0,-94.5,45,0,1956,20662.25,TROPICAL STORM
9730,831,ANNA,21.2,-95.5,50,991,1956,20662.5,TROPICAL STORM
9731,831,ANNA,21.5,-96.7,65,0,1956,20662.75,HURRICANE-1
9732,831,ANNA,21.9,-98.4,70,1002,1956,20663.0,HURRICANE-1
9733,831,ANNA,22.0,-98.9,60,0,1956,20663.25,TROPICAL STORM
9734,831,ANNA,0.0,0.0,0,0,1956,20663.5,UNKNOWN
9735,831,ANNA,0.0,0.0,0,0,1956,20663.75,UNKNOWN
