,ID,name,lat,long,ws,cp,year,day,cat
16804,1143,ERIN,14.3,-22.4,25,1012,1989,32738.0,TROPICAL DEPRESSION
16805,1143,ERIN,15.2,-23.8,25,1012,1989,32738.25,TROPICAL DEPRESSION
16806,1143,ERIN,16.2,-25.2,25,1011,1989,32738.5,TROPICAL DEPRESSION
16807,1143,ERIN,17.0,-26.5,30,1010,1989,32738.75,TROPICAL DEPRESSION
16808,1143,ERIN,17.4,-27.8,30,1009,1989,32739.0,TROPICAL DEPRESSION
16809,1143,ERIN,17.7,-29.4,30,1008,1989,32739.25,TROPICAL DEPRESSION
16810,1143,ERIN,18.1,-31.1,30,1007,1989,32739.5,TROPICAL DEPRESSION
16811,1143,ERIN,18.5,-32.7,35,1005,1989,32739.75,TROPICAL STORM
16812,1143,ERIN,19.1,-34.3,35,1004,1989,32740.0,TROPICAL STORM
16813,1143,ERIN,19.6,-35.6,40,1003,1989,32740.25,TROPICAL STORM
16814,1143,ERIN,20.1,-36.9,40,1002,1989,32740.5,TROPICAL STORM
16815,1143,ERIN,20.6,-38.3,40,1001,1989,32740.75,TROPICAL STORM
16816,1143,ERIN,21.1,-39.7,45,1000,1989,32741.0,TROPICAL STORM
16817,1143,ERIN,22.0,-41.1,45,998,1989,32741.25,TROPICAL STORM
16818,1143,ERIN,23.3,-42.1,45,997,1989,32741.5,TROPICAL STORM
16819,1143,ERIN,24.7,-42.8,50,994,1989,32741.75,TROPICAL STORM
16820,1143,ERIN,26.2,-43.3,55,992,1989,32742.0,TROPICAL STORM
16821,1143,ERIN,27.6,-43.8,60,989,1989,32742.25,TROPICAL STORM
16822,1143,ERIN,28.8,-44.5,65,986,1989,32742.5,HURRICANE-1
16823,1143,ERIN,29.7,-45.2,70,983,1989,32742.75,HURRICANE-1
16824,1143,ERIN,30.3,-45.9,70,981,1989,32743.0,HURRICANE-1
16825,1143,ERIN,30.9,-46.3,75,979,1989,32743.25,HURRICANE-1
16826,1143,ERIN,31.5,-46.2,80,977,1989,32743.5,HURRICANE-1
16827,1143,ERIN,32.0,-46.0,80,975,1989,32743.75,HURRICANE-1
16828,1143,ERIN,32.6,-45.6,85,973,1989,32744.0,HURRICANE-2
16829,1143,ERIN,33.3,-45.2,85,971,1989,32744.25,HURRICANE-2
16830,1143,ERIN,34.1,-44.5,90,970,1989,32744.5,HURRICANE-2
16831,1143,ERIN,35.1,-43.6,90,969,1989,32744.75,HURRICANE-2
16832,1143,ERIN,36.3,-42.4,90,968,1989,32745.0,HURRICANE-2
16833,1143,ERIN,37.6,-41.1,90,969,1989,32745.25,HURRICANE-2
16834,1143,ERIN,39.0,-39.7,90,971,1989,32745.5,HURRICANE-2
16835,1143,ERIN,40.6,-38.3,85,973,1989,32745.75,HURRICANE-2
16836,1143,ERIN,42.3,-37.2,80,976,1989,32746.0,HURRICANE-1
16837,1143,ERIN,44.4,-36.2,75,980,1989,32746.25,HURRICANE-1
16838,1143,ERIN,47.0,-35.1,70,983,1989,32746.5,HURRICANE-1
16839,1143,ERIN,49.5,-33.5,65,986,1989,32746.75,HURRICANE-1
16840,1143,ERIN,51.9,-31.8,60,991,1989,32747.0,TROPICAL STORM
16841,1143,ERIN,0.0,0.0,0,0,1989,32747.25,UNKNOWN
16842,1143,ERIN,0.0,0.0,0,0,1989,32747.5,UNKNOWN
16843,1143,ERIN,0.0,0.0,0,0,1989,32747.75,UNKNOWN
