,ID,name,lat,long,ws,cp,year,day,cat
16744,1141,CHANTAL,0.0,0.0,0,0,1989,32719.0,UNKNOWN
16745,1141,CHANTAL,0.0,0.0,0,0,1989,32719.25,UNKNOWN
16746,1141,CHANTAL,22.5,-90.0,20,1011,1989,32719.5,TROPICAL DEPRESSION
16747,1141,CHANTAL,23.5,-90.2,25,1010,1989,32719.75,TROPICAL DEPRESSION
16748,1141,CHANTAL,24.4,-90.5,30,1009,1989,32720.0,TROPICAL DEPRESSION
16749,1141,CHANTAL,25.4,-91.0,35,1004,1989,32720.25,TROPICAL STORM
16750,1141,CHANTAL,26.2,-91.7,50,995,1989,32720.5,TROPICAL STORM
16751,1141,CHANTAL,27.1,-92.2,55,993,1989,32720.75,TROPICAL STORM
16752,1141,CHANTAL,27.9,-92.8,65,991,1989,32721.0,HURRICANE-1
16753,1141,CHANTAL,28.7,-93.5,70,987,1989,32721.25,HURRICANE-1
16754,1141,CHANTAL,29.5,-94.3,70,984,1989,32721.5,HURRICANE-1
16755,1141,CHANTAL,30.2,-95.2,50,993,1989,32721.75,TROPICAL STORM
16756,1141,CHANTAL,30.8,-96.1,35,1000,1989,32722.0,TROPICAL STORM
16757,1141,CHANTAL,31.5,-96.9,25,1004,1989,32722.25,TROPICAL DEPRESSION
16758,1141,CHANTAL,32.3,-97.5,20,1007,1989,32722.5,TROPICAL DEPRESSION
16759,1141,CHANTAL,33.3,-98.0,20,1008,1989,32722.75,TROPICAL DEPRESSION
16760,1141,CHANTAL,34.5,-98.5,20,1009,1989,32723.0,TROPICAL DEPRESSION
16761,1141,CHANTAL,0.0,0.0,0,0,1989,32723.25,UNKNOWN
16762,1141,CHANTAL,0.0,0.0,0,0,1989,32723.5,UNKNOWN
16763,1141,CHANTAL,0.0,0.0,0,0,1989,32723.75,UNKNOWN
