,ID,name,lat,long,ws,cp,year,day,cat
7916,763,ABLE,16.5,-54.5,35,0,1950,18487.0,TROPICAL STORM
7917,763,ABLE,17.1,-55.5,40,0,1950,18487.25,TROPICAL STORM
7918,763,ABLE,17.7,-57.0,45,0,1950,18487.5,TROPICAL STORM
7919,763,ABLE,18.4,-58.3,50,0,1950,18487.75,TROPICAL STORM
7920,763,ABLE,19.1,-59.5,50,0,1950,18488.0,TROPICAL STORM
7921,763,ABLE,20.1,-61.1,55,0,1950,18488.25,TROPICAL STORM
7922,763,ABLE,21.0,-62.5,65,0,1950,18488.5,HURRICANE-1
7923,763,ABLE,21.6,-63.2,70,0,1950,18488.75,HURRICANE-1
7924,763,ABLE,22.2,-63.7,70,0,1950,18489.0,HURRICANE-1
7925,763,ABLE,23.0,-64.6,70,0,1950,18489.25,HURRICANE-1
7926,763,ABLE,23.6,-65.3,70,0,1950,18489.5,HURRICANE-1
7927,763,ABLE,24.0,-65.8,75,0,1950,18489.75,HURRICANE-1
7928,763,ABLE,24.4,-66.2,75,0,1950,18490.0,HURRICANE-1
7929,763,ABLE,24.8,-66.7,75,0,1950,18490.25,HURRICANE-1
7930,763,ABLE,25.2,-67.2,80,0,1950,18490.5,HURRICANE-1
7931,763,ABLE,25.5,-67.7,80,0,1950,18490.75,HURRICANE-1
7932,763,ABLE,25.7,-68.3,85,0,1950,18491.0,HURRICANE-2
7933,763,ABLE,25.8,-68.8,90,0,1950,18491.25,HURRICANE-2
7934,763,ABLE,25.7,-69.2,90,0,1950,18491.5,HURRICANE-2
7935,763,ABLE,25.6,-69.7,95,0,1950,18491.75,HURRICANE-2
7936,763,ABLE,25.4,-70.4,100,0,1950,18492.0,HURRICANE-3
7937,763,ABLE,25.3,-71.4,105,0,1950,18492.25,HURRICANE-3
7938,763,ABLE,25.3,-72.4,110,0,1950,18492.5,HURRICANE-3
7939,763,ABLE,25.5,-73.2,115,0,1950,18492.75,HURRICANE-4
7940,763,ABLE,26.1,-73.8,120,0,1950,18493.0,HURRICANE-4
7941,763,ABLE,26.8,-74.4,120,0,1950,18493.25,HURRICANE-4
7942,763,ABLE,27.5,-74.9,120,0,1950,18493.5,HURRICANE-4
7943,763,ABLE,28.2,-75.4,120,0,1950,18493.75,HURRICANE-4
7944,763,ABLE,28.9,-75.8,120,0,1950,18494.0,HURRICANE-4
7945,763,ABLE,29.9,-76.1,120,0,1950,18494.25,HURRICANE-4
7946,763,ABLE,31.0,-76.2,120,0,1950,18494.5,HURRICANE-4
7947,763,ABLE,31.9,-76.0,120,0,1950,18494.75,HURRICANE-4
7948,763,ABLE,32.8,-75.7,120,0,1950,18495.0,HURRICANE-4
7949,763,ABLE,34.5,-74.8,115,0,1950,18495.25,HURRICANE-4
7950,763,ABLE,36.5,-72.9,110,0,1950,18495.5,HURRICANE-3
7951,763,ABLE,37.9,-71.4,105,0,1950,18495.75,HURRICANE-3
7952,763,ABLE,39.4,-69.5,90,0,1950,18496.0,HURRICANE-2
7953,763,ABLE,41.8,-67.0,65,0,1950,18496.25,HURRICANE-1
7954,763,ABLE,44.2,-64.3,35,0,1950,18496.5,TROPICAL STORM
7955,763,ABLE,46.0,-62.0,30,0,1950,18496.75,TROPICAL DEPRESSION
7956,763,ABLE,47.9,-59.6,30,0,1950,18497.0,TROPICAL DEPRESSION
7957,763,ABLE,49.8,-56.8,25,0,1950,18497.25,TROPICAL DEPRESSION
7958,763,ABLE,51.8,-54.0,25,0,1950,18497.5,TROPICAL DEPRESSION
7959,763,ABLE,53.6,-50.7,25,0,1950,18497.75,TROPICAL DEPRESSION
