,ID,name,lat,long,ws,cp,year,day,cat
7160,725,NOT NAMED,0.0,0.0,0,0,1945,16720.0,UNKNOWN
7161,725,NOT NAMED,0.0,0.0,0,0,1945,16720.25,UNKNOWN
7162,725,NOT NAMED,13.1,-77.9,30,0,1945,16720.5,TROPICAL DEPRESSION
7163,725,NOT NAMED,14.4,-78.8,30,0,1945,16720.75,TROPICAL DEPRESSION
7164,725,NOT NAMED,15.5,-79.5,35,0,1945,16721.0,TROPICAL STORM
7165,725,NOT NAMED,16.7,-80.0,35,0,1945,16721.25,TROPICAL STORM
7166,725,NOT NAMED,17.8,-80.3,45,0,1945,16721.5,TROPICAL STORM
7167,725,NOT NAMED,18.8,-80.3,55,0,1945,16721.75,TROPICAL STORM
7168,725,NOT NAMED,19.6,-80.2,65,0,1945,16722.0,HURRICANE-1
7169,725,NOT NAMED,20.5,-79.8,70,0,1945,16722.25,HURRICANE-1
7170,725,NOT NAMED,21.6,-79.3,85,1000,1945,16722.5,HURRICANE-2
7171,725,NOT NAMED,22.9,-78.6,80,0,1945,16722.75,HURRICANE-1
7172,725,NOT NAMED,24.4,-77.4,65,0,1945,16723.0,HURRICANE-1
7173,725,NOT NAMED,25.8,-76.0,65,982,1945,16723.25,HURRICANE-1
7174,725,NOT NAMED,27.2,-73.8,65,0,1945,16723.5,HURRICANE-1
7175,725,NOT NAMED,28.5,-71.0,65,0,1945,16723.75,HURRICANE-1
7176,725,NOT NAMED,29.9,-68.0,65,0,1945,16724.0,EXTRATROPICAL STORM-1
7177,725,NOT NAMED,31.2,-64.2,55,0,1945,16724.25,EXTRATROPICAL STORM
7178,725,NOT NAMED,32.4,-60.5,40,0,1945,16724.5,EXTRATROPICAL STORM
7179,725,NOT NAMED,33.5,-56.7,30,0,1945,16724.75,EXTRATROPICAL STORM
7180,725,NOT NAMED,34.5,-52.9,30,0,1945,16725.0,EXTRATROPICAL STORM
7181,725,NOT NAMED,35.3,-49.0,30,0,1945,16725.25,EXTRATROPICAL STORM
7182,725,NOT NAMED,36.0,-44.9,30,0,1945,16725.5,EXTRATROPICAL STORM
7183,725,NOT NAMED,36.7,-42.2,30,0,1945,16725.75,EXTRATROPICAL STORM
7184,725,NOT NAMED,37.2,-40.0,30,0,1945,16726.0,EXTRATROPICAL STORM
7185,725,NOT NAMED,37.8,-37.7,30,0,1945,16726.25,EXTRATROPICAL STORM
7186,725,NOT NAMED,38.3,-35.0,30,0,1945,16726.5,EXTRATROPICAL STORM
7187,725,NOT NAMED,39.0,-32.2,30,0,1945,16726.75,EXTRATROPICAL STORM
