,ID,name,lat,long,ws,cp,year,day,cat
21086,1311,JUAN,0.0,0.0,0,0,2003,37888.0,UNKNOWN
21087,1311,JUAN,0.0,0.0,0,0,2003,37888.25,UNKNOWN
21088,1311,JUAN,28.2,-62.4,25,1009,2003,37888.5,TROPICAL DEPRESSION
21089,1311,JUAN,28.3,-62.2,30,1007,2003,37888.75,TROPICAL DEPRESSION
21090,1311,JUAN,28.4,-62.0,35,1006,2003,37889.0,TROPICAL STORM
21091,1311,JUAN,28.8,-61.7,40,1002,2003,37889.25,TROPICAL STORM
21092,1311,JUAN,29.2,-61.4,45,1000,2003,37889.5,TROPICAL STORM
21093,1311,JUAN,30.4,-61.6,50,996,2003,37889.75,TROPICAL STORM
21094,1311,JUAN,30.9,-61.8,55,992,2003,37890.0,TROPICAL STORM
21095,1311,JUAN,31.1,-61.8,60,990,2003,37890.25,TROPICAL STORM
21096,1311,JUAN,31.8,-62.0,65,987,2003,37890.5,HURRICANE-1
21097,1311,JUAN,32.5,-62.0,70,987,2003,37890.75,HURRICANE-1
21098,1311,JUAN,33.3,-62.0,75,984,2003,37891.0,HURRICANE-1
21099,1311,JUAN,34.4,-62.2,75,981,2003,37891.25,HURRICANE-1
21100,1311,JUAN,35.2,-62.8,75,979,2003,37891.5,HURRICANE-1
21101,1311,JUAN,35.5,-63.2,90,969,2003,37891.75,HURRICANE-2
21102,1311,JUAN,36.3,-63.6,90,970,2003,37892.0,HURRICANE-2
21103,1311,JUAN,37.1,-64.0,90,970,2003,37892.25,HURRICANE-2
21104,1311,JUAN,38.5,-64.1,90,970,2003,37892.5,HURRICANE-2
21105,1311,JUAN,40.2,-64.1,90,970,2003,37892.75,HURRICANE-2
21106,1311,JUAN,42.8,-63.9,85,972,2003,37893.0,HURRICANE-2
21107,1311,JUAN,46.0,-63.8,65,982,2003,37893.25,HURRICANE-1
21108,1311,JUAN,49.8,-62.4,45,995,2003,37893.5,TROPICAL STORM
21109,1311,JUAN,0.0,0.0,0,0,2003,37893.75,UNKNOWN
