,ID,name,lat,long,ws,cp,year,day,cat
700,401,NOT NAMED,17.7,-57.3,60,0,1903,1370.0,TROPICAL STORM
701,401,NOT NAMED,18.1,-57.9,60,0,1903,1370.25,TROPICAL STORM
702,401,NOT NAMED,18.5,-58.5,60,0,1903,1370.5,TROPICAL STORM
703,401,NOT NAMED,19.4,-60.0,60,0,1903,1370.75,TROPICAL STORM
704,401,NOT NAMED,20.3,-61.0,65,0,1903,1371.0,HURRICANE-1
705,401,NOT NAMED,21.5,-62.2,70,0,1903,1371.25,HURRICANE-1
706,401,NOT NAMED,23.0,-63.5,70,0,1903,1371.5,HURRICANE-1
707,401,NOT NAMED,24.3,-63.8,70,0,1903,1371.75,HURRICANE-1
708,401,NOT NAMED,25.4,-63.7,70,0,1903,1372.0,HURRICANE-1
709,401,NOT NAMED,26.3,-63.4,70,0,1903,1372.25,HURRICANE-1
710,401,NOT NAMED,27.3,-63.0,75,0,1903,1372.5,HURRICANE-1
711,401,NOT NAMED,28.0,-62.7,75,0,1903,1372.75,HURRICANE-1
712,401,NOT NAMED,28.9,-62.2,80,0,1903,1373.0,HURRICANE-1
713,401,NOT NAMED,29.5,-61.6,80,0,1903,1373.25,HURRICANE-1
714,401,NOT NAMED,30.0,-60.7,85,0,1903,1373.5,HURRICANE-2
715,401,NOT NAMED,30.5,-59.1,85,0,1903,1373.75,HURRICANE-2
716,401,NOT NAMED,30.6,-57.2,85,0,1903,1374.0,HURRICANE-2
717,401,NOT NAMED,30.4,-55.2,85,0,1903,1374.25,HURRICANE-2
718,401,NOT NAMED,30.0,-53.4,85,0,1903,1374.5,HURRICANE-2
719,401,NOT NAMED,29.5,-51.9,80,0,1903,1374.75,HURRICANE-1
720,401,NOT NAMED,28.9,-50.2,75,0,1903,1375.0,HURRICANE-1
721,401,NOT NAMED,28.1,-48.8,70,0,1903,1375.25,HURRICANE-1
722,401,NOT NAMED,27.0,-48.0,70,0,1903,1375.5,HURRICANE-1
723,401,NOT NAMED,26.8,-48.2,70,0,1903,1375.75,HURRICANE-1
724,401,NOT NAMED,26.7,-48.4,70,0,1903,1376.0,HURRICANE-1
725,401,NOT NAMED,26.8,-48.7,70,0,1903,1376.25,HURRICANE-1
726,401,NOT NAMED,27.0,-49.0,70,0,1903,1376.5,HURRICANE-1
727,401,NOT NAMED,27.6,-48.8,70,0,1903,1376.75,HURRICANE-1
728,401,NOT NAMED,28.0,-48.2,70,0,1903,1377.0,HURRICANE-1
729,401,NOT NAMED,28.2,-47.2,70,0,1903,1377.25,HURRICANE-1
730,401,NOT NAMED,28.3,-46.2,70,0,1903,1377.5,HURRICANE-1
731,401,NOT NAMED,28.5,-45.0,65,0,1903,1377.75,HURRICANE-1
732,401,NOT NAMED,29.0,-43.1,65,0,1903,1378.0,HURRICANE-1
733,401,NOT NAMED,29.5,-41.5,60,0,1903,1378.25,TROPICAL STORM
734,401,NOT NAMED,30.0,-40.0,50,0,1903,1378.5,TROPICAL STORM
735,401,NOT NAMED,30.5,-38.7,45,0,1903,1378.75,TROPICAL STORM
736,401,NOT NAMED,30.9,-37.5,40,0,1903,1379.0,EXTRATROPICAL STORM
737,401,NOT NAMED,31.6,-36.2,35,0,1903,1379.25,EXTRATROPICAL STORM
738,401,NOT NAMED,32.4,-35.0,35,0,1903,1379.5,EXTRATROPICAL STORM
739,401,NOT NAMED,33.6,-33.2,35,0,1903,1379.75,EXTRATROPICAL STORM
