,ID,name,lat,long,ws,cp,year,day,cat
21470,1327,JEANNE,0.0,0.0,0,0,2004,38243.0,UNKNOWN
21471,1327,JEANNE,0.0,0.0,0,0,2004,38243.25,UNKNOWN
21472,1327,JEANNE,0.0,0.0,0,0,2004,38243.5,UNKNOWN
21473,1327,JEANNE,15.9,-60.0,25,1010,2004,38243.75,TROPICAL DEPRESSION
21474,1327,JEANNE,16.0,-60.7,25,1010,2004,38244.0,TROPICAL DEPRESSION
21475,1327,JEANNE,16.3,-61.5,30,1009,2004,38244.25,TROPICAL DEPRESSION
21476,1327,JEANNE,16.4,-62.6,35,1006,2004,38244.5,TROPICAL STORM
21477,1327,JEANNE,16.7,-63.5,50,996,2004,38244.75,TROPICAL STORM
21478,1327,JEANNE,17.1,-64.0,55,996,2004,38245.0,TROPICAL STORM
21479,1327,JEANNE,17.2,-64.8,55,994,2004,38245.25,TROPICAL STORM
21480,1327,JEANNE,17.6,-65.4,60,991,2004,38245.5,TROPICAL STORM
21481,1327,JEANNE,18.1,-66.2,60,991,2004,38245.75,TROPICAL STORM
21482,1327,JEANNE,18.5,-67.1,60,993,2004,38246.0,TROPICAL STORM
21483,1327,JEANNE,18.6,-67.8,60,992,2004,38246.25,TROPICAL STORM
21484,1327,JEANNE,18.6,-68.5,70,984,2004,38246.5,HURRICANE-1
21485,1327,JEANNE,18.8,-69.0,65,988,2004,38246.75,HURRICANE-1
21486,1327,JEANNE,19.2,-69.4,60,990,2004,38247.0,TROPICAL STORM
21487,1327,JEANNE,19.4,-69.9,55,990,2004,38247.25,TROPICAL STORM
21488,1327,JEANNE,19.7,-70.7,50,990,2004,38247.5,TROPICAL STORM
21489,1327,JEANNE,20.0,-71.6,30,1002,2004,38247.75,TROPICAL DEPRESSION
21490,1327,JEANNE,20.2,-72.0,40,1000,2004,38248.0,TROPICAL STORM
21491,1327,JEANNE,20.4,-72.5,45,1000,2004,38248.25,TROPICAL STORM
21492,1327,JEANNE,21.2,-72.8,45,1000,2004,38248.5,TROPICAL STORM
21493,1327,JEANNE,21.7,-72.3,40,1005,2004,38248.75,TROPICAL STORM
21494,1327,JEANNE,22.2,-72.2,40,1002,2004,38249.0,TROPICAL STORM
21495,1327,JEANNE,22.8,-72.3,40,1002,2004,38249.25,TROPICAL STORM
21496,1327,JEANNE,23.5,-72.5,40,1000,2004,38249.5,TROPICAL STORM
21497,1327,JEANNE,24.2,-72.3,45,996,2004,38249.75,TROPICAL STORM
21498,1327,JEANNE,24.8,-72.1,50,994,2004,38250.0,TROPICAL STORM
21499,1327,JEANNE,25.5,-72.0,55,992,2004,38250.25,TROPICAL STORM
21500,1327,JEANNE,26.6,-71.7,60,989,2004,38250.5,TROPICAL STORM
21501,1327,JEANNE,27.2,-71.4,75,984,2004,38250.75,HURRICANE-1
21502,1327,JEANNE,27.4,-70.8,75,982,2004,38251.0,HURRICANE-1
21503,1327,JEANNE,27.6,-70.2,75,972,2004,38251.25,HURRICANE-1
21504,1327,JEANNE,27.6,-69.5,75,972,2004,38251.5,HURRICANE-1
21505,1327,JEANNE,27.4,-69.2,75,972,2004,38251.75,HURRICANE-1
21506,1327,JEANNE,27.2,-68.9,80,972,2004,38252.0,HURRICANE-1
21507,1327,JEANNE,26.8,-68.7,85,968,2004,38252.25,HURRICANE-2
21508,1327,JEANNE,26.5,-68.5,85,968,2004,38252.5,HURRICANE-2
21509,1327,JEANNE,26.2,-68.8,85,967,2004,38252.75,HURRICANE-2
21510,1327,JEANNE,25.7,-69.0,85,966,2004,38253.0,HURRICANE-2
21511,1327,JEANNE,25.5,-69.3,85,966,2004,38253.25,HURRICANE-2
21512,1327,JEANNE,25.5,-69.6,80,966,2004,38253.5,HURRICANE-1
21513,1327,JEANNE,25.8,-70.0,75,966,2004,38253.75,HURRICANE-1
21514,1327,JEANNE,26.0,-70.4,70,966,2004,38254.0,HURRICANE-1
21515,1327,JEANNE,26.1,-71.2,75,969,2004,38254.25,HURRICANE-1
21516,1327,JEANNE,26.2,-72.2,80,969,2004,38254.5,HURRICANE-1
21517,1327,JEANNE,26.4,-73.1,85,968,2004,38254.75,HURRICANE-2
21518,1327,JEANNE,26.4,-74.3,85,964,2004,38255.0,HURRICANE-2
21519,1327,JEANNE,26.5,-75.6,90,960,2004,38255.25,HURRICANE-2
21520,1327,JEANNE,26.6,-76.9,100,957,2004,38255.5,HURRICANE-3
21521,1327,JEANNE,26.9,-78.2,105,952,2004,38255.75,HURRICANE-3
21522,1327,JEANNE,27.1,-79.4,105,951,2004,38256.0,HURRICANE-3
21523,1327,JEANNE,27.3,-80.6,95,953,2004,38256.25,HURRICANE-2
21524,1327,JEANNE,27.7,-81.6,75,965,2004,38256.5,HURRICANE-1
21525,1327,JEANNE,28.3,-82.3,55,970,2004,38256.75,TROPICAL STORM
21526,1327,JEANNE,29.3,-82.7,45,978,2004,38257.0,TROPICAL STORM
21527,1327,JEANNE,30.1,-83.3,40,981,2004,38257.25,TROPICAL STORM
21528,1327,JEANNE,31.1,-83.9,35,987,2004,38257.5,TROPICAL STORM
21529,1327,JEANNE,32.5,-83.6,30,993,2004,38257.75,TROPICAL DEPRESSION
21530,1327,JEANNE,33.2,-83.2,25,998,2004,38258.0,TROPICAL DEPRESSION
21531,1327,JEANNE,34.1,-82.4,20,999,2004,38258.25,TROPICAL DEPRESSION
21532,1327,JEANNE,35.4,-81.0,20,1000,2004,38258.5,TROPICAL DEPRESSION
21533,1327,JEANNE,37.3,-78.4,25,999,2004,38258.75,TROPICAL DEPRESSION
21534,1327,JEANNE,38.3,-76.4,25,999,2004,38259.0,EXTRATROPICAL STORM
21535,1327,JEANNE,38.8,-74.7,35,999,2004,38259.25,EXTRATROPICAL STORM
21536,1327,JEANNE,38.5,-72.5,35,999,2004,38259.5,EXTRATROPICAL STORM
21537,1327,JEANNE,0.0,0.0,0,0,2004,38259.75,UNKNOWN
