,ID,name,lat,long,ws,cp,year,day,cat
21686,1336,DENNIS,0.0,0.0,0,0,2005,38537.0,UNKNOWN
21687,1336,DENNIS,0.0,0.0,0,0,2005,38537.25,UNKNOWN
21688,1336,DENNIS,0.0,0.0,0,0,2005,38537.5,UNKNOWN
21689,1336,DENNIS,12.0,-60.8,25,1010,2005,38537.75,TROPICAL DEPRESSION
21690,1336,DENNIS,12.2,-62.5,30,1009,2005,38538.0,TROPICAL DEPRESSION
21691,1336,DENNIS,12.5,-64.2,30,1008,2005,38538.25,TROPICAL DEPRESSION
21692,1336,DENNIS,13.0,-65.9,35,1007,2005,38538.5,TROPICAL STORM
21693,1336,DENNIS,13.6,-67.3,40,1005,2005,38538.75,TROPICAL STORM
21694,1336,DENNIS,14.3,-68.5,45,1000,2005,38539.0,TROPICAL STORM
21695,1336,DENNIS,14.7,-69.7,50,995,2005,38539.25,TROPICAL STORM
21696,1336,DENNIS,15.1,-70.9,55,991,2005,38539.5,TROPICAL STORM
21697,1336,DENNIS,15.6,-71.9,60,989,2005,38539.75,TROPICAL STORM
21698,1336,DENNIS,16.2,-73.0,70,982,2005,38540.0,HURRICANE-1
21699,1336,DENNIS,16.7,-74.1,80,972,2005,38540.25,HURRICANE-1
21700,1336,DENNIS,17.6,-74.9,90,967,2005,38540.5,HURRICANE-2
21701,1336,DENNIS,18.5,-76.1,100,957,2005,38540.75,HURRICANE-3
21702,1336,DENNIS,19.4,-77.1,120,951,2005,38541.0,HURRICANE-4
21703,1336,DENNIS,20.3,-78.4,110,953,2005,38541.25,HURRICANE-3
21704,1336,DENNIS,20.9,-79.5,130,938,2005,38541.5,HURRICANE-4
21705,1336,DENNIS,22.0,-80.6,120,941,2005,38541.75,HURRICANE-4
21706,1336,DENNIS,22.7,-81.6,100,960,2005,38542.0,HURRICANE-3
21707,1336,DENNIS,23.4,-82.5,75,973,2005,38542.25,HURRICANE-1
21708,1336,DENNIS,24.3,-83.4,80,967,2005,38542.5,HURRICANE-1
21709,1336,DENNIS,25.2,-84.2,90,962,2005,38542.75,HURRICANE-2
21710,1336,DENNIS,26.1,-85.0,110,942,2005,38543.0,HURRICANE-3
21711,1336,DENNIS,27.2,-85.8,125,935,2005,38543.25,HURRICANE-4
21712,1336,DENNIS,28.5,-86.3,120,930,2005,38543.5,HURRICANE-4
21713,1336,DENNIS,29.9,-86.9,110,942,2005,38543.75,HURRICANE-3
21714,1336,DENNIS,31.5,-87.7,45,970,2005,38544.0,TROPICAL STORM
21715,1336,DENNIS,32.6,-88.5,30,991,2005,38544.25,TROPICAL DEPRESSION
21716,1336,DENNIS,33.9,-88.8,25,997,2005,38544.5,TROPICAL DEPRESSION
21717,1336,DENNIS,35.3,-89.1,20,1002,2005,38544.75,TROPICAL DEPRESSION
21718,1336,DENNIS,36.4,-89.2,20,1003,2005,38545.0,TROPICAL DEPRESSION
21719,1336,DENNIS,37.1,-89.0,15,1005,2005,38545.25,TROPICAL DEPRESSION
21720,1336,DENNIS,37.7,-88.7,15,1007,2005,38545.5,TROPICAL DEPRESSION
21721,1336,DENNIS,38.1,-88.3,15,1008,2005,38545.75,TROPICAL DEPRESSION
21722,1336,DENNIS,38.5,-87.8,15,1009,2005,38546.0,TROPICAL DEPRESSION
21723,1336,DENNIS,38.9,-87.2,15,1010,2005,38546.25,TROPICAL DEPRESSION
21724,1336,DENNIS,39.2,-86.5,15,1010,2005,38546.5,TROPICAL DEPRESSION
21725,1336,DENNIS,39.2,-85.8,15,1010,2005,38546.75,TROPICAL DEPRESSION
21726,1336,DENNIS,39.2,-85.7,10,1009,2005,38547.0,TROPICAL DEPRESSION
21727,1336,DENNIS,39.0,-85.6,10,1009,2005,38547.25,TROPICAL DEPRESSION
21728,1336,DENNIS,38.7,-85.6,10,1010,2005,38547.5,TROPICAL DEPRESSION
21729,1336,DENNIS,38.4,-85.6,10,1010,2005,38547.75,TROPICAL DEPRESSION
21730,1336,DENNIS,38.1,-85.8,10,1009,2005,38548.0,TROPICAL DEPRESSION
21731,1336,DENNIS,37.9,-86.2,10,1010,2005,38548.25,TROPICAL DEPRESSION
21732,1336,DENNIS,38.1,-86.4,10,1012,2005,38548.5,TROPICAL DEPRESSION
21733,1336,DENNIS,38.4,-86.6,10,1012,2005,38548.75,TROPICAL DEPRESSION
21734,1336,DENNIS,38.6,-86.8,10,1011,2005,38549.0,TROPICAL DEPRESSION
21735,1336,DENNIS,39.4,-86.5,10,1013,2005,38549.25,TROPICAL DEPRESSION
21736,1336,DENNIS,40.2,-86.2,10,1013,2005,38549.5,TROPICAL DEPRESSION
21737,1336,DENNIS,40.8,-85.2,10,1014,2005,38549.75,TROPICAL DEPRESSION
21738,1336,DENNIS,41.3,-84.1,10,1013,2005,38550.0,TROPICAL DEPRESSION
21739,1336,DENNIS,42.2,-83.2,10,1013,2005,38550.25,TROPICAL DEPRESSION
21740,1336,DENNIS,43.1,-82.3,10,1013,2005,38550.5,TROPICAL DEPRESSION
21741,1336,DENNIS,43.9,-81.4,10,1012,2005,38550.75,TROPICAL DEPRESSION
21742,1336,DENNIS,44.6,-80.5,10,1010,2005,38551.0,TROPICAL DEPRESSION
21743,1336,DENNIS,45.8,-79.8,10,1009,2005,38551.25,TROPICAL DEPRESSION
21744,1336,DENNIS,0.0,0.0,0,0,2005,38551.5,UNKNOWN
21745,1336,DENNIS,0.0,0.0,0,0,2005,38551.75,UNKNOWN
